"","reference","record","lit.type","score","country","region1","habitat","habitat1","habitat2","start.year","end.year","study.type","species","assemblage","AE","basic.AE","higher.AE","reserve","designation","mowing","grazing","fertilizer","pesticide","nest.protect.ag","nest.protect.predation","groundwater.drainage","surface.water","predator.control","other.mgmt","mgmt.notes","overall.metric","specific.metric","metric.before","metric.after","stan.metric","stan.calc","stan.metric.before","stan.metric.after","stan.effect.size","sig","effect.dir","analysis.unit","sample.size","analysis1","analysis2","analysis3","log.effect.size","percent.change.effect.size","values.from.plot","success","failure","outcome","fertpest","water","nest.protect","reserve.desig","AE.level","study.length","metric"
"201",25,5,"primary","good","United Kingdom","England","unenclosed","upland","moorland, upland grassland",2000,2008,"experimental","snipe","Y","none","none","none","none","none","none","none","none","none","none","none","none","none","applied","none","","abundance change","additive trend per year, percent change in density",3,2,"","percentage to proportion",1.03,1.02,"-0.01","N","none","field/plot/site","small","frequentist","multivariate","GLM","-0.336472237","-0.33","",0,0,0,"none","none","none","none","none",9,"abundance"
"202",26,1,"primary","medium","Netherlands","Friesland","mixed arable/pastoral","natural/semi-natural grassland","lowland wet grassland",2009,2009,"correlative","black-tailed godwit","N","none","none","none","none","none","none","none","none","none","none","none","restricted","applied","none","none","","abundance","breeding density (log(number + 1)/100 ha)",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","medium","frequentist","univariate","linear regression","","","",1,0,1,"none","applied","none","none","none",1,"abundance"
"203",27,1,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",1995,1997,"experimental","lapwing","N","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","productivity (nest level)","nest survival",33.8,63.6,"nest survival (Mayfield)","percentage to proportion",0.34,0.64,"0.88","N","positive","field/plot/site","small","frequentist","univariate","t-test","0.62529901","0.88","",0,0,0,"none","none","none","none","none",3,"productivity"
"204",27,2,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",1995,1997,"experimental","lapwing","N","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","productivity (chick level)","chick survival",15.1,33.3,"chick survival","percentage to proportion",0.15,0.33,"1.21","N","positive","field/plot/site","small","frequentist","univariate","t-test","0.773189888","1.21","",0,0,0,"none","none","none","none","none",3,"productivity"
"205",27,3,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",1995,1997,"experimental","lapwing","N","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","abundance","breeding density (birds/ha)",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","medium","frequentist","multivariate","multiple regression","","","",1,0,1,"none","none","none","none","none",3,"abundance"
"206",28,1,"primary","medium","United Kingdom","England","arable","farmland","arable",2006,2010,"experimental","lapwing","Y","none","none","none","none","none","none","none","none","removed","none","none","none","none","none","fallow/set-aside","","abundance","breeding density (birds/ha)",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","small","frequentist","multivariate","GLMM","","","",1,0,1,"reduced","none","none","none","none",5,"abundance"
"207",29,1,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","lapwing","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","productivity (nest level)","daily survival rate",0.966,0.989,"nest survival (Mayfield)","calculated using 28 days incubation + 5 days laying",0.32,0.69,"1.17","Y","positive","individual","large","frequentist","univariate","Z-test","0.01556715","0.02","",1,0,1,"none","none","applied","none","none",3,"productivity"
"208",29,2,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","redshank","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","productivity (nest level)","daily survival rate",0.964,0.997,"nest survival (Mayfield)","calculated using 24 days incubation + 5 days laying",0.35,0.92,"1.65","Y","positive","individual","medium","frequentist","univariate","Z-test","0.02229069","0.03","",1,0,1,"none","none","applied","none","none",3,"productivity"
"209",29,3,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","lapwing","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","survival","number of adults depredated per total number of incubating birds",0,0,"","",NA,NA,"","N","none","individual","large","frequentist","univariate","Fisher's exact test","0","#DIV/0!","",0,0,0,"none","none","applied","none","none",3,"survival"
"210",29,4,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","redshank","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","survival","number of adults depredated per total number of incubating birds",0.016129032,0.121621622,"","",NA,NA,"","Y","negative","individual","medium","frequentist","univariate","Fisher's exact test","0.185974786","6.54","",0,1,-1,"none","none","applied","none","none",3,"survival"
"211",29,5,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","lapwing","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","productivity (nest level)","expected number of chicks hatching",1.42,2.58,"","",NA,NA,"","Y","positive","individual","large","","","","0.472604411","0.82","",1,0,1,"none","none","applied","none","none",3,"productivity"
"212",29,6,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","redshank","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","productivity (nest level)","expected number of chicks hatching",1.56,3.61,"","",NA,NA,"","Y","positive","individual","medium","","","","0.690717046","1.31","",1,0,1,"none","none","applied","none","none",3,"productivity"
"213",29,7,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","lapwing","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","productivity (nest level)","nest survival",0.399,0.739,"nest survival (Mayfield)","",0.399,0.739,"0.85","U","positive","individual","large","frequentist","univariate","","0.320776847","0.85","",0,0,0,"none","none","applied","none","none",3,"productivity"
"214",29,8,"primary","good","Sweden","","pastoral","natural/semi-natural grassland","",2002,2004,"experimental","redshank","N","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","nest exclosures","productivity (nest level)","nest survival",0.413,0.924,"nest survival (Mayfield)","",0.413,0.924,"1.24","U","positive","individual","medium","frequentist","univariate","","0.444489211","1.24","",0,0,0,"none","none","applied","none","none",3,"productivity"
"215",30,1,"primary","good","United Kingdom","Scotland","pastoral","natural/semi-natural grassland","lowland grassland, lowland wet grassland",1996,1998,"experimental","lapwing","Y","none","none","none","none","none","none","none","none","none","none","applied","none","none","applied","none","hedgehog exclosures and removal from fenced area","productivity (nest level)","daily survival rate",0.9634,0.9817,"nest survival (Mayfield)","calculated using 28 days incubation + 5 days laying",0.29,0.54,"0.86","N","positive","individual","small","frequentist","multivariate","logistic regression","0.012427582","0.02","",0,0,0,"none","none","applied","none","none",3,"productivity"
"216",30,2,"primary","good","United Kingdom","Scotland","pastoral","natural/semi-natural grassland","lowland grassland, lowland wet grassland",1996,1998,"experimental","redshank","Y","none","none","none","none","none","none","none","none","none","none","applied","none","none","applied","none","hedgehog exclosures and removal from fenced area","productivity (nest level)","daily survival rate",0.9048,0.9502,"nest survival (Mayfield)","calculated using 24 days incubation + 5 days laying",0.05,0.23,"3.14","N","positive","individual","small","frequentist","multivariate","logistic regression","0.031806534","0.05","",0,0,0,"none","none","applied","none","none",3,"productivity"
"217",30,3,"primary","good","United Kingdom","Scotland","pastoral","natural/semi-natural grassland","lowland grassland, lowland wet grassland",1996,1998,"experimental","snipe","Y","none","none","none","none","none","none","none","none","none","none","applied","none","none","applied","none","hedgehog exclosures and removal from fenced area","productivity (nest level)","daily survival rate",0.9048,0.9502,"nest survival (Mayfield)","calculated using 19 days incubation + 5 days laying",0.09,0.29,"2.24","N","positive","individual","small","frequentist","multivariate","logistic regression","0.031806534","0.05","",0,0,0,"none","none","applied","none","none",3,"productivity"
"218",31,1,"primary","good","Denmark","","pastoral","natural/semi-natural grassland, farmland","",2001,2005,"experimental","lapwing","Y","applied","none","none","none","none","none","none","none","none","none","none","none","applied","none","none","applied on already wet fields","abundance","number of breeding pairs",41,88.5,"number of individuals/pairs (ratio)","",41,88.5,"1.16","Y","positive","field/plot/site","large","frequentist","univariate","chi square","0.762942942","1.16","Y",1,0,1,"none","applied","none","none","basic",5,"abundance"
"219",31,2,"primary","good","Denmark","","pastoral","natural/semi-natural grassland, farmland","",2001,2005,"experimental","black-tailed godwit","Y","applied","none","none","none","none","none","none","none","none","none","none","none","applied","none","none","applied on already wet fields","abundance","number of breeding pairs",37,57,"number of individuals/pairs (ratio)","",37,57,"0.54","Y","positive","field/plot/site","large","frequentist","univariate","chi square","0.427444015","0.54","Y",1,0,1,"none","applied","none","none","basic",5,"abundance"
